person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_home_ownership,loan_intent,loan_grade,cb_person_default_on_file,loan_status
57,129079,13,14331,10.155569764079825,0.26726454199776667,2,821,MORTGAGE,EDUCATION,A,N,0
36,85697,25,21690,19.02727120620883,0.19538198078258806,14,386,OWN,EDUCATION,D,N,1
35,36029,0,20183,5.287459035555553,0.4275369935033306,21,361,MORTGAGE,PERSONAL,E,N,1
18,135281,13,40346,5.99025259404587,0.18395317201678058,10,686,OWN,EDUCATION,D,N,0
31,34226,1,5875,16.987171742716054,0.3468936382038877,28,445,OWN,VENTURE,E,N,1
68,83646,28,13254,11.833491476369083,0.11164200003928754,16,452,OWN,EDUCATION,B,N,1
64,80603,22,29621,24.066327444019212,0.35908992218070945,7,648,MORTGAGE,MEDICAL,B,Y,1
67,48731,3,11905,23.063813814455713,0.46098487022001516,8,477,OWN,MEDICAL,B,Y,1
19,129458,23,47121,19.274125173534145,0.32386241958795875,10,786,MORTGAGE,MEDICAL,B,N,1
45,130384,26,16882,21.362911622556027,0.3019349210155147,15,546,OWN,EDUCATION,E,N,1
66,88926,28,20041,18.34663699335387,0.4825032206097381,8,553,MORTGAGE,EDUCATION,A,N,1
67,25997,18,30098,7.511642054203214,0.33232844989213084,13,799,OWN,PERSONAL,C,N,0
47,75506,5,43431,20.310867393784054,0.16679769497288716,12,840,RENT,HOMEIMPROVEMENT,G,N,0
55,98229,24,34709,9.203839374376928,0.1815759607314832,8,651,RENT,PERSONAL,F,N,0
68,69815,0,35675,11.468857102003936,0.36738798914116727,15,811,RENT,VENTURE,C,Y,1
21,62092,16,5837,21.384684242048404,0.38094646725148384,26,312,OWN,MEDICAL,B,N,1
18,82539,7,47448,15.730512167868964,0.18657330430505686,12,450,MORTGAGE,EDUCATION,A,N,1
25,86077,18,25489,22.198814283668185,0.20540479006684859,11,349,OWN,HOMEIMPROVEMENT,D,N,1
46,41817,20,18627,9.260706396865285,0.49597542893258917,19,514,OWN,HOMEIMPROVEMENT,A,N,1
56,57861,0,6696,17.155568772137745,0.09587864731112486,14,671,OWN,EDUCATION,D,Y,1
20,33428,4,49994,6.675819450965232,0.23209026279804468,27,412,OWN,PERSONAL,C,N,1
49,63934,26,14543,17.861219870800593,0.07810138903887837,18,551,MORTGAGE,HOMEIMPROVEMENT,A,Y,1
27,135555,15,13615,20.250680755510693,0.41948526289920846,13,640,OWN,PERSONAL,A,N,1
27,134367,5,2466,16.698617879574435,0.09155562752544452,4,352,RENT,EDUCATION,F,Y,1
36,30258,7,31771,10.324630029976205,0.35330331040822,17,429,RENT,PERSONAL,C,N,1
63,77775,12,19350,5.626853377177334,0.07541754080156693,19,492,RENT,MEDICAL,A,Y,1
51,101580,15,1375,7.388977679285715,0.352784767014361,27,356,OWN,EDUCATION,D,N,1
50,114947,29,34030,17.446059581480526,0.42936662611746645,9,396,MORTGAGE,EDUCATION,G,N,1
40,25469,2,21746,23.688404336850276,0.22946968711582583,23,497,MORTGAGE,HOMEIMPROVEMENT,A,N,1
45,48854,18,23886,9.130688079440128,0.2849569220444796,7,446,MORTGAGE,HOMEIMPROVEMENT,D,Y,1
49,26256,11,45348,19.700522982101976,0.23069378210237712,1,594,OWN,HOMEIMPROVEMENT,B,N,1
67,144086,15,43904,22.32902126498083,0.1852199413846875,7,311,MORTGAGE,MEDICAL,A,N,1
24,96256,26,33651,15.417643568950222,0.4114685302822077,26,632,RENT,MEDICAL,D,N,1
46,53937,10,8833,18.385315916873154,0.17240115817894536,7,519,MORTGAGE,VENTURE,G,Y,1
25,119134,9,2893,21.30030633352296,0.37532454097525114,20,697,OWN,EDUCATION,C,N,1
18,21651,24,31573,10.213503154811871,0.14278868566484101,7,641,OWN,HOMEIMPROVEMENT,B,N,0
20,70288,19,32371,10.937913485360859,0.16243420823524832,8,811,MORTGAGE,EDUCATION,A,N,0
41,104730,3,41874,5.012550332569123,0.20140752315974553,16,471,OWN,PERSONAL,F,N,0
40,45051,11,12826,24.26188261795605,0.3151203698272047,3,767,MORTGAGE,MEDICAL,D,N,1
25,47386,22,35420,23.350897891926895,0.2544900436217935,13,465,MORTGAGE,VENTURE,G,N,1
64,95054,1,22924,20.291365275188607,0.3853151644225192,10,469,RENT,PERSONAL,F,N,1
54,131562,23,34367,6.581520419532962,0.14610528515128654,18,811,OWN,EDUCATION,A,N,0
20,36184,21,22199,13.950057793990162,0.054802529531975355,7,488,RENT,MEDICAL,D,N,1
68,53787,18,26868,7.037835079431057,0.39945086230334903,21,419,OWN,HOMEIMPROVEMENT,A,N,1
50,41621,24,9792,5.318405345255972,0.4197422002460326,21,404,MORTGAGE,PERSONAL,B,N,1
45,95564,4,21597,17.323659304251947,0.07676607339877531,5,340,OWN,MEDICAL,G,N,1
64,97984,7,37405,24.216588341603767,0.32490838497127844,23,620,MORTGAGE,EDUCATION,G,Y,1
25,79792,6,33696,23.057360468643,0.2201930527428851,25,634,OWN,EDUCATION,B,N,1
51,65253,13,44123,18.93509629870809,0.40725304483753255,27,459,RENT,PERSONAL,A,N,1
52,54051,23,16989,6.9328116832974285,0.4434865493884153,24,563,RENT,PERSONAL,A,N,1
49,69811,22,29931,10.483280753446003,0.4329516950587621,22,829,MORTGAGE,PERSONAL,E,N,0
41,50447,2,10290,11.401134537705818,0.39974191130788345,7,776,RENT,VENTURE,A,N,1
31,148046,17,39367,20.263001154911223,0.17107350293397333,25,651,MORTGAGE,HOMEIMPROVEMENT,G,Y,1
49,103930,15,15342,21.04498358470228,0.4153503396057425,27,844,MORTGAGE,MEDICAL,A,N,1
63,143278,22,25941,12.702122459798408,0.2900653141578317,22,509,MORTGAGE,EDUCATION,F,N,1
60,120037,18,14945,13.357679932352193,0.07374047667444088,17,795,OWN,EDUCATION,F,N,0
33,50254,18,11762,5.890180785523427,0.25562248245421204,4,681,MORTGAGE,HOMEIMPROVEMENT,B,N,0
21,104045,17,31133,10.78273436837522,0.473971062663497,24,780,RENT,PERSONAL,F,N,1
69,136859,19,48080,14.0257035435528,0.4495367073809987,23,304,OWN,PERSONAL,A,N,1
54,77418,15,41150,7.339660927705152,0.09601892644870222,16,333,RENT,EDUCATION,C,N,1
38,134534,7,28052,14.065349215100426,0.3848570085714666,19,444,MORTGAGE,HOMEIMPROVEMENT,A,Y,1
31,34472,27,42750,22.06351624515601,0.4126067896812056,10,650,MORTGAGE,EDUCATION,G,N,1
48,131193,0,20953,16.626420394501068,0.17212468470654418,3,764,RENT,PERSONAL,E,N,0
65,23471,16,41475,6.578597100768246,0.26222385683349153,27,647,OWN,MEDICAL,D,N,0
35,127332,11,18130,8.833426376605487,0.3699445736586573,3,424,RENT,PERSONAL,G,N,1
24,140312,29,32086,14.490887003171125,0.24756866996951654,28,570,MORTGAGE,MEDICAL,B,N,1
27,143379,20,5633,12.229742996436242,0.10075861348995963,17,656,OWN,VENTURE,F,N,1
24,115804,10,18304,12.174540390921976,0.3676471001067747,10,826,MORTGAGE,HOMEIMPROVEMENT,C,N,0
50,28329,4,43037,15.585348962871803,0.46023741038088656,17,797,MORTGAGE,VENTURE,G,N,0
40,54865,26,33284,16.68791843178915,0.3436181277827709,22,452,RENT,PERSONAL,D,Y,1
38,66850,11,47546,20.93723140552382,0.3982103368560653,17,352,MORTGAGE,HOMEIMPROVEMENT,C,N,1
36,74220,16,8008,11.819331269249693,0.21126314104602284,21,448,RENT,PERSONAL,B,N,1
65,132234,5,49291,21.109325660811734,0.1324392103069857,4,802,OWN,HOMEIMPROVEMENT,F,N,1
36,113808,0,28405,11.772224582252651,0.33924814772823164,21,749,MORTGAGE,HOMEIMPROVEMENT,E,N,0
53,128381,4,37386,6.108659778824677,0.1974970426285485,23,518,MORTGAGE,PERSONAL,G,Y,1
46,26397,24,26373,16.083753020095823,0.43703308354540676,6,576,OWN,PERSONAL,G,N,1
35,117909,27,21827,16.75804649789629,0.10518262249010296,12,751,RENT,HOMEIMPROVEMENT,G,N,0
19,149004,13,34040,23.6908049124372,0.24505866487990569,25,727,MORTGAGE,HOMEIMPROVEMENT,B,N,1
18,55525,4,14007,19.52122652124949,0.22852742021077366,22,382,OWN,PERSONAL,C,N,1
64,73072,21,19157,23.35545304988879,0.47212423409926835,25,517,MORTGAGE,PERSONAL,C,N,1
22,110106,23,33157,23.16694420486019,0.11891066027198174,20,826,RENT,EDUCATION,B,N,1
37,103820,26,36315,17.091482205164844,0.05443107125540493,17,703,RENT,EDUCATION,G,N,0
28,104530,0,36932,15.55524130672895,0.1571383457632029,17,589,RENT,EDUCATION,A,N,1
59,43284,29,22164,16.148819343272,0.41912458689589455,10,719,RENT,VENTURE,B,N,1
19,81330,17,15414,24.566616153544956,0.14419481722115768,7,638,OWN,HOMEIMPROVEMENT,F,N,1
20,103369,15,15327,20.463353834939177,0.15839512866746722,29,718,MORTGAGE,MEDICAL,F,N,1
40,45122,8,49344,7.125318095847916,0.10845446204156486,16,506,OWN,VENTURE,E,Y,1
29,90553,18,1946,20.568568135628,0.3719462914744432,29,564,RENT,HOMEIMPROVEMENT,B,N,1
37,101906,21,15693,8.410760977964518,0.08112838572743773,13,335,RENT,MEDICAL,D,N,1
22,114788,4,28241,13.947010980112513,0.1990437360478347,3,672,RENT,EDUCATION,F,N,1
54,82812,26,31254,9.209193443530685,0.17712442697943404,2,787,RENT,MEDICAL,F,N,0
55,27999,1,16540,18.791661310664594,0.2998218784055697,16,558,MORTGAGE,PERSONAL,F,N,1
47,42436,29,7719,22.54619472386071,0.378687319258881,6,830,RENT,PERSONAL,A,Y,1
26,62963,14,42203,10.80723770733362,0.2897943956135363,6,322,MORTGAGE,HOMEIMPROVEMENT,D,N,1
51,22096,6,26081,6.640214824163753,0.4689616968387804,13,403,RENT,VENTURE,G,N,1
61,149940,3,12350,10.969861961499266,0.47814918749929936,7,540,MORTGAGE,EDUCATION,G,N,1
52,133737,0,37358,18.447237158643887,0.21265939782433196,5,552,MORTGAGE,HOMEIMPROVEMENT,B,Y,1
69,45279,12,33021,11.575202551089,0.3999561693237017,24,441,RENT,EDUCATION,A,N,1
39,141092,19,43832,10.562243351076068,0.38246062247068535,7,750,OWN,PERSONAL,F,N,1
61,128899,21,29369,8.688703811685299,0.4518340662671723,2,606,OWN,VENTURE,G,N,1
41,134245,6,32728,14.950328537488671,0.2515746380934665,17,799,OWN,VENTURE,D,N,0
34,46201,14,18576,10.518976563143752,0.2887129342390065,13,307,OWN,PERSONAL,G,N,1
27,39715,22,30001,19.62020698278966,0.2370984411117083,25,368,OWN,MEDICAL,D,N,1
47,49309,13,18848,6.532448039844054,0.4326696136848675,21,367,RENT,VENTURE,A,N,1
63,35078,22,1390,18.280660662226353,0.15336604191296047,28,707,RENT,MEDICAL,G,N,1
40,76614,18,22999,9.751200291355397,0.15786908520910012,27,817,RENT,EDUCATION,F,N,0
49,25105,21,46436,14.785585221032063,0.2176722966096859,21,418,RENT,VENTURE,A,N,1
34,137666,28,12569,10.721798440625212,0.15365427444605803,28,330,RENT,PERSONAL,C,N,1
67,114848,23,14029,19.455373520215915,0.30245307638671437,16,817,RENT,MEDICAL,F,N,1
68,22839,19,23490,23.906140805032734,0.11052054792297604,26,782,MORTGAGE,EDUCATION,A,N,1
34,88920,28,46875,23.341535589396265,0.1940837987318249,20,506,MORTGAGE,EDUCATION,B,N,1
31,63619,23,36328,16.66852430288182,0.4610501143140155,2,686,RENT,VENTURE,G,N,1
26,62821,17,6867,14.252206065139568,0.23415146608630816,5,711,RENT,VENTURE,F,N,1
57,145736,9,16284,21.366010188787637,0.38670517242207914,18,669,MORTGAGE,HOMEIMPROVEMENT,E,N,1
19,33493,8,34979,18.666527252554598,0.10105798626795831,28,652,MORTGAGE,HOMEIMPROVEMENT,F,N,1
62,37069,24,10121,8.671282284338657,0.1614040286638031,7,635,RENT,VENTURE,C,N,0
42,132443,7,2539,21.418384272260006,0.41330552954016586,11,588,MORTGAGE,HOMEIMPROVEMENT,A,N,1
56,27531,25,26488,13.577687787894204,0.39334682133036236,25,439,OWN,PERSONAL,E,N,1
26,57051,29,18027,8.779713199423503,0.2237701633672195,25,599,OWN,PERSONAL,C,N,0
39,27736,28,9693,10.635947007929849,0.4794786059150634,11,312,OWN,HOMEIMPROVEMENT,B,Y,1
60,27710,9,9921,10.350540604966847,0.4597893571255454,22,727,MORTGAGE,VENTURE,F,N,1
63,87155,16,11310,15.384139492069203,0.48303533710050794,17,699,RENT,PERSONAL,G,N,1
21,33975,1,46512,9.68740181355751,0.24256161058450343,16,408,RENT,EDUCATION,E,N,1
43,82424,5,31908,7.471329748031524,0.13886311265855736,13,784,RENT,VENTURE,G,N,0
46,65603,25,5386,7.473817012275214,0.33199638759110345,22,655,MORTGAGE,MEDICAL,A,N,1
62,43252,4,33263,16.66552394278193,0.3581479212256393,5,448,MORTGAGE,MEDICAL,A,N,1
51,100797,27,29412,19.69518577698757,0.10644880300273402,20,606,OWN,VENTURE,B,N,1
40,21431,29,18303,11.430660176766816,0.40391736543315765,16,832,MORTGAGE,HOMEIMPROVEMENT,C,N,0
54,94603,8,13242,5.693014196280341,0.05812709889198224,28,359,OWN,PERSONAL,E,N,1
28,57481,4,48025,7.544497738740215,0.26722777436455253,22,734,OWN,PERSONAL,B,N,0
23,112573,17,9947,23.293891206741144,0.19895731677270273,22,320,RENT,VENTURE,C,N,1
35,29557,25,47714,14.87087319178906,0.38313637695458785,16,681,MORTGAGE,EDUCATION,D,N,1
38,94971,19,6930,14.071456192303495,0.19074232733981716,16,544,RENT,HOMEIMPROVEMENT,D,N,1
59,123302,8,39170,5.760983566201818,0.42206320075146475,14,372,RENT,EDUCATION,C,N,1
53,20162,16,49785,19.57274044633798,0.31772906995136474,6,748,MORTGAGE,VENTURE,A,N,1
58,54742,26,1507,15.561361618641579,0.40725201279293244,2,375,MORTGAGE,VENTURE,A,N,1
55,39675,16,2436,9.041618721730416,0.4952032870278307,14,689,OWN,EDUCATION,D,N,0
51,93997,11,28151,7.201475203621143,0.35562125558460056,16,641,OWN,MEDICAL,A,N,0
34,37015,6,12618,12.667757272639971,0.49322764236273986,23,589,OWN,VENTURE,G,N,1
54,70057,26,9750,21.743239283900515,0.0629763471147674,20,630,OWN,HOMEIMPROVEMENT,A,N,1
42,52591,2,17122,22.30589118402049,0.20216299481771383,13,558,RENT,EDUCATION,C,N,1
55,113583,9,8354,17.056927607912726,0.09853396905303913,15,725,RENT,MEDICAL,F,N,1
29,146133,1,45062,19.550728544602855,0.1680372191229978,12,305,MORTGAGE,EDUCATION,C,Y,1
40,120318,24,31979,7.303115748057407,0.4274995546065985,9,305,OWN,MEDICAL,A,Y,1
59,29833,2,21900,16.762521309357098,0.06454546939674065,26,490,OWN,MEDICAL,C,Y,1
39,27896,15,14840,18.339314069743637,0.2840823210795772,18,447,OWN,HOMEIMPROVEMENT,E,N,1
38,52972,1,38167,9.014256858275845,0.30520791838956784,21,704,RENT,VENTURE,D,N,0
44,69733,27,6037,22.60309465820518,0.30251801600238026,14,557,MORTGAGE,MEDICAL,F,N,1
48,140363,23,29633,8.899934750420396,0.26388368322046507,20,778,RENT,VENTURE,E,N,0
23,61800,9,25495,11.269547196929008,0.4057713341463899,25,389,MORTGAGE,HOMEIMPROVEMENT,E,N,1
44,116044,5,16848,17.41113694046917,0.11009439027749802,4,309,MORTGAGE,VENTURE,A,N,1
57,25347,21,37483,17.767001302614617,0.1897596569978543,8,386,RENT,PERSONAL,A,N,1
51,79063,25,48645,18.987694819747347,0.3270767240503277,8,450,RENT,MEDICAL,E,N,1
29,115850,10,8837,7.2402342613641135,0.3609281148205801,22,329,MORTGAGE,HOMEIMPROVEMENT,E,N,1
62,22643,22,35069,21.989288598571108,0.23186679429967533,22,427,RENT,EDUCATION,B,N,1
24,60785,6,8370,15.656942645665197,0.44391706849725493,16,377,RENT,HOMEIMPROVEMENT,B,N,1
27,38681,26,7411,14.426435882101368,0.23697202851316146,27,720,MORTGAGE,MEDICAL,G,N,1
62,70026,28,40133,24.621952490270193,0.23124926045674993,24,354,MORTGAGE,HOMEIMPROVEMENT,D,N,1
34,123864,14,31499,19.807565938820396,0.06629326766932324,28,779,OWN,EDUCATION,E,Y,1
43,35892,5,31225,7.360120532387498,0.2980136012876302,29,604,RENT,PERSONAL,C,Y,1
38,67299,19,49217,20.130783344524815,0.3689063773303573,28,845,MORTGAGE,MEDICAL,F,Y,1
45,37073,26,1692,6.90497867945739,0.10149717358258165,10,404,RENT,MEDICAL,B,N,1
63,122304,8,29926,5.549411250259697,0.18744474473954187,25,471,RENT,HOMEIMPROVEMENT,A,N,1
19,50682,21,35246,13.072517905397943,0.4015656292022835,21,798,MORTGAGE,VENTURE,E,N,0
60,117798,19,40164,24.871563456384372,0.21466374593610893,27,321,OWN,VENTURE,C,Y,1
18,146021,11,9448,8.497678723897252,0.15872110791801797,17,586,MORTGAGE,EDUCATION,F,N,1
68,116894,18,44390,18.4528868705358,0.3524902986043005,1,690,MORTGAGE,PERSONAL,C,Y,1
53,144302,19,11073,8.467921324122386,0.13854144995224504,18,448,RENT,PERSONAL,G,N,1
68,34289,2,36414,19.49573949916772,0.4530438138124296,10,571,OWN,HOMEIMPROVEMENT,C,Y,1
43,135359,14,6209,15.107073364756523,0.09751927821176343,26,598,MORTGAGE,HOMEIMPROVEMENT,A,N,1
46,27927,1,7533,18.599434201787524,0.36794741102727213,21,471,RENT,VENTURE,B,N,1
38,68330,29,22061,9.057463518284692,0.2747969155788688,4,346,MORTGAGE,PERSONAL,C,N,1
28,86707,20,8211,19.91256665041004,0.4414683030786471,1,506,RENT,PERSONAL,F,N,1
57,140279,1,10927,24.912381192454134,0.10678779096180648,4,752,MORTGAGE,PERSONAL,B,N,1
28,97454,21,12927,18.313010012519193,0.3550527133232395,4,694,OWN,EDUCATION,G,Y,1
53,127439,2,25594,14.869599961457553,0.30742458763162167,26,600,MORTGAGE,EDUCATION,G,N,1
66,124646,5,10316,23.463479772385295,0.2660405640080209,4,475,RENT,HOMEIMPROVEMENT,D,N,1
56,85428,14,13177,5.317036844637526,0.27113326854470077,17,409,MORTGAGE,VENTURE,A,N,1
57,70601,26,11846,19.59847038571642,0.37488963280933885,9,501,OWN,MEDICAL,B,N,1
52,97465,9,8933,22.774930336276256,0.47198374472066995,19,467,OWN,VENTURE,G,N,1
51,22539,8,39244,6.233491672419149,0.09106324660357165,13,385,OWN,EDUCATION,G,N,1
64,122263,0,47621,14.001283408315164,0.05877619142473411,4,350,OWN,EDUCATION,B,Y,1
41,131487,15,41696,9.094389078999978,0.4125671566165416,5,411,RENT,HOMEIMPROVEMENT,C,N,1
39,42669,5,3080,16.3303633117566,0.09867622439784171,29,762,MORTGAGE,MEDICAL,F,Y,1
22,90968,8,7089,17.99085917207321,0.4940135582361907,13,741,OWN,PERSONAL,C,N,1
50,40644,26,27123,11.0524636585751,0.3287067120314767,23,570,MORTGAGE,MEDICAL,F,N,1
53,38745,3,8797,14.199633393562017,0.3428898778643633,16,643,RENT,MEDICAL,G,Y,1
64,140852,26,9346,10.58678970553119,0.13950126632210783,22,482,MORTGAGE,MEDICAL,G,N,1
37,148081,27,20878,12.387823289102275,0.1581405396335035,5,802,MORTGAGE,HOMEIMPROVEMENT,A,N,0
36,48228,1,34672,8.190799133768472,0.34670763639466257,8,309,OWN,EDUCATION,B,N,1
52,138358,28,18653,22.71118887171263,0.4593770770703886,16,793,OWN,PERSONAL,E,Y,1
69,54521,3,43742,5.200208211182728,0.492075749532905,1,533,RENT,MEDICAL,G,N,1
60,142788,0,27140,22.64818372887577,0.13911392598399214,23,597,MORTGAGE,PERSONAL,F,N,1
34,117239,18,2184,16.43357756699477,0.11035383021940558,28,543,RENT,MEDICAL,F,N,1
62,46928,25,35493,11.63315688354035,0.07538061099235571,6,808,RENT,EDUCATION,C,N,0
60,38322,24,45148,19.461142509206596,0.4407336581725975,11,650,RENT,PERSONAL,C,Y,1
51,77714,9,25846,15.155043037253286,0.18262168108541094,16,566,OWN,VENTURE,G,N,1
26,107896,20,46825,14.98217316215213,0.05081541524116325,5,500,OWN,EDUCATION,G,N,1
43,82292,14,23195,7.202845658379329,0.15071813872539297,16,538,MORTGAGE,PERSONAL,D,N,0
19,49055,26,6606,12.790320518908175,0.20319848604473828,7,633,MORTGAGE,MEDICAL,F,Y,1
26,62891,21,4956,9.821286917134733,0.4959437762735084,19,714,MORTGAGE,MEDICAL,A,N,1
26,101912,18,17555,5.313918111925593,0.2855937172356868,1,783,OWN,EDUCATION,B,N,0
57,26588,15,25849,12.201992615642265,0.1421212764177956,9,736,OWN,EDUCATION,B,N,0
34,110536,20,19690,6.796442588512095,0.20066825512105296,18,545,RENT,MEDICAL,B,N,1
18,26304,26,49849,10.136600754503704,0.19863845940059532,13,307,OWN,PERSONAL,F,N,1
42,27345,23,27347,6.850332423661889,0.05887658590842897,26,451,RENT,VENTURE,C,N,1
60,49300,21,34189,7.018832511127977,0.11083237437714352,15,691,RENT,HOMEIMPROVEMENT,A,N,0
57,44259,3,39308,8.980225888303766,0.36283840686644503,3,510,OWN,EDUCATION,B,N,1
59,111006,1,26785,24.996984889728004,0.10411294395683059,24,666,RENT,MEDICAL,F,N,1
42,108553,29,33698,5.043682857144976,0.15383042447275347,28,385,RENT,PERSONAL,E,N,1
56,35352,24,16966,17.773452722408106,0.20783178428193894,10,354,MORTGAGE,EDUCATION,G,Y,1
52,149350,12,32097,7.824873960531146,0.39098072502603215,9,745,RENT,PERSONAL,D,N,0
20,53365,27,16882,23.412562734215516,0.3120804341905729,13,603,OWN,EDUCATION,D,N,1
67,39446,0,5675,6.872657866672585,0.3600499932448557,16,431,OWN,MEDICAL,B,N,1
54,22336,16,42850,24.10126374252473,0.3051555464390775,3,720,RENT,PERSONAL,C,N,1
61,82032,12,14009,17.21852774966956,0.3576165913498411,22,684,MORTGAGE,MEDICAL,D,N,1
61,95415,3,28843,5.025361538309805,0.0512789691487876,23,497,OWN,PERSONAL,D,Y,1
68,117852,6,30793,22.88014395833612,0.46890416496714327,15,346,OWN,EDUCATION,D,N,1
47,118876,16,40516,15.434236027338367,0.09991410389366293,17,502,MORTGAGE,HOMEIMPROVEMENT,D,N,1
55,27521,8,39871,10.25339470660969,0.23281209318960716,14,560,RENT,HOMEIMPROVEMENT,B,N,1
51,91707,3,18857,20.345583550312604,0.39696726661018467,7,323,OWN,VENTURE,F,Y,1
29,43481,18,20627,23.5333110777374,0.24585382310424075,20,639,RENT,VENTURE,A,N,1
36,38474,0,19565,14.673816462935878,0.4760791482503821,16,711,RENT,MEDICAL,A,N,1
54,66760,9,27025,11.311069488862218,0.26041502682444506,21,560,RENT,PERSONAL,C,N,1
61,75718,3,28832,20.778902478698534,0.4437227325212021,8,585,RENT,VENTURE,F,N,1
66,64629,8,45116,18.635709955769094,0.4148726510130219,4,812,OWN,EDUCATION,G,N,1
34,65232,12,10782,22.775049675005448,0.4914438362594074,20,385,MORTGAGE,HOMEIMPROVEMENT,E,Y,1
27,106544,13,39650,18.850280255223858,0.46694650133793897,24,729,OWN,PERSONAL,A,N,1
66,87169,9,23366,9.870566777990726,0.4541557256207954,15,330,MORTGAGE,HOMEIMPROVEMENT,E,N,1
64,147941,5,29557,23.63318499518038,0.37922195323376073,5,739,RENT,PERSONAL,A,N,1
29,70669,15,6798,7.096714944119826,0.21514916627069935,13,648,MORTGAGE,VENTURE,A,N,0
33,98021,5,10627,10.358855002136957,0.0977564383542061,6,711,RENT,VENTURE,C,N,0
41,129153,16,42183,15.403892154477711,0.3598902735189755,28,827,OWN,MEDICAL,D,N,0
36,89184,9,13466,16.314840521418027,0.4903943366020842,27,609,OWN,PERSONAL,C,N,1
25,67945,17,43614,5.306211732538109,0.376971996799341,5,695,MORTGAGE,EDUCATION,A,N,0
48,33140,26,13720,20.6114545164188,0.46792821617480096,17,637,RENT,VENTURE,F,Y,1
38,146468,21,42913,12.23214636850779,0.4119371208299825,7,736,RENT,MEDICAL,D,N,0
34,103457,17,38292,13.128370820042756,0.12340160380250545,6,664,MORTGAGE,VENTURE,F,N,1
40,34357,2,7559,21.187390888738914,0.16214169676607929,2,412,RENT,HOMEIMPROVEMENT,F,N,1
54,131672,19,41388,12.585667834550891,0.20383952079305767,11,475,RENT,VENTURE,F,N,1
33,88673,26,20158,5.944497529895097,0.12571719995210187,7,448,RENT,PERSONAL,D,N,1
23,141673,20,31916,8.528795409407007,0.311743099702853,22,477,OWN,MEDICAL,F,N,1
25,85633,24,23057,24.118063447763646,0.48895273586072807,21,681,OWN,PERSONAL,D,N,1
42,96943,27,36892,6.408107248050284,0.3926564750462714,8,522,OWN,EDUCATION,E,N,1
35,116111,14,42439,12.098624019360324,0.24052403708035786,5,558,RENT,EDUCATION,G,N,1
42,98258,14,12706,15.063583341026892,0.0520270164411299,27,488,OWN,VENTURE,A,N,1
29,32924,3,13070,14.8656165467712,0.19097420501218043,18,605,RENT,MEDICAL,B,N,1
32,89286,28,41902,5.079198860242855,0.2870416794614969,22,677,RENT,MEDICAL,F,N,0
43,113269,26,1924,15.023254629149807,0.1959128932333868,16,642,MORTGAGE,MEDICAL,C,Y,1
58,147563,8,27478,12.675449159548185,0.09996571536073678,14,455,RENT,MEDICAL,E,N,1
62,94071,26,6506,24.441586709491144,0.24924423058785256,12,354,OWN,VENTURE,C,N,1
43,77326,25,47418,8.183181679876597,0.16396376763457232,17,741,OWN,PERSONAL,B,N,0
64,110023,18,36163,12.0830839351899,0.45915456940767563,5,499,RENT,VENTURE,D,N,1
49,140101,23,25604,13.389629701796395,0.09578953782545709,14,702,OWN,PERSONAL,B,N,0
27,50651,27,16310,12.813870742018976,0.07211868292611967,6,476,RENT,HOMEIMPROVEMENT,C,N,1
33,90202,16,9226,18.31661655303725,0.05239137611968792,15,748,MORTGAGE,HOMEIMPROVEMENT,B,N,1
24,68777,10,12781,9.310257150955376,0.19763135801854598,7,840,RENT,PERSONAL,A,N,0
34,36994,24,6515,9.421431056279836,0.3471740771903999,14,600,RENT,VENTURE,B,N,1
40,87263,8,37133,19.584218970017062,0.3786861887968067,18,606,MORTGAGE,EDUCATION,F,N,1
43,79634,9,17972,15.005810373563593,0.2539677575217754,1,566,OWN,VENTURE,A,N,1
38,120158,17,33092,13.303113521146209,0.35794789270487,6,513,MORTGAGE,EDUCATION,F,N,1
39,30800,19,12410,8.384061033545036,0.21196131629691356,3,782,MORTGAGE,VENTURE,G,N,0
24,57823,12,20522,8.750544458243333,0.35051279899397764,5,561,RENT,MEDICAL,G,N,1
31,128575,7,10095,5.2110327363180104,0.06826819338606804,12,366,RENT,MEDICAL,B,N,1
32,83878,6,24047,6.828525377234184,0.2258388430551519,11,432,MORTGAGE,HOMEIMPROVEMENT,A,N,1
24,38708,16,21470,16.136773893804822,0.40588235493493063,13,839,OWN,HOMEIMPROVEMENT,A,N,0
26,32819,20,44129,22.837462600168198,0.4113527137065506,16,811,MORTGAGE,PERSONAL,G,N,1
68,94905,22,9531,10.743295302611148,0.37226695049406255,18,510,OWN,EDUCATION,B,N,1
65,83870,14,38038,11.554944517922562,0.14190737925643898,17,552,MORTGAGE,MEDICAL,E,N,1
25,29283,19,23403,7.312112212230244,0.16124230351878496,17,337,MORTGAGE,VENTURE,D,N,1
67,50573,14,43674,12.772618912142056,0.4982399272690305,29,342,OWN,PERSONAL,D,N,1
40,98707,0,30122,5.744434091386584,0.09652010324088195,11,704,MORTGAGE,VENTURE,D,N,0
46,50933,24,17940,23.352013925238005,0.13129821450608423,20,345,RENT,MEDICAL,A,Y,1
35,25774,13,30831,18.462226962490575,0.10851181504255966,10,753,MORTGAGE,MEDICAL,G,Y,1
48,92055,4,12279,24.814976187864378,0.197444733657627,29,604,RENT,MEDICAL,D,N,1
